Argument ID	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity
B1432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1434	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1443	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1445	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1450	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1461	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B1464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B1477	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B1484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1486	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1488	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1497	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1507	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1508	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B1517	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1519	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1521	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B1524	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
B1526	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
B1527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B1528	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1529	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
B1530	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1533	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B1536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1538	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1540	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1541	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1544	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
B1547	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
B1548	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B1549	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1550	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1552	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1557	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1563	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1564	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1565	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1568	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B1569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B1571	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1577	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
B1578	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1583	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B1584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B1586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B1589	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B1590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B1591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1592	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B1594	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B1595	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
B1606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B1607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1608	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1609	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1610	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
B1612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B1614	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B1616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1618	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1620	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1623	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B1626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
B1627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B1635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1636	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B1637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B1638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1643	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B1644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1653	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1654	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
B1655	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B1658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1662	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1663	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B1668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1669	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B1670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1671	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B1673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1675	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
B1677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1678	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
B1682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1714	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1715	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1716	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1717	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1718	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1719	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1720	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B1721	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B1726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B1728	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B1732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1734	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
B1735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1739	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1746	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B1762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B1763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1772	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B1777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1783	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1787	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1796	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
B1798	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1807	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B1808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1810	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
B1812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1813	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B1814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1818	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1825	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B1831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B1832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1835	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
B1838	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
B1840	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B1841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1847	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1852	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
B1853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B1855	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
B1856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1858	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1861	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B1862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1880	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B1889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
B1890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B1892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
B1896	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
B1897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1898	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B1900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1906	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1907	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B1922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1945	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
B1946	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
B1947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1948	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
B1949	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
B1950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1952	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
B1955	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
B1956	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
B1957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1958	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
B1960	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
B1961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1962	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
B1963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1964	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
B1967	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1968	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
B1970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B1980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B1983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1993	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
B1995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B2003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2035	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2036	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
B2040	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B2054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2060	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B2061	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2062	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2064	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2074	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B2076	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2082	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2083	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2088	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2090	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
B2091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B2094	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
B2100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B2102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2114	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2125	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
B2134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
B2137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
